person_id,person_name,target_age,birth_year,death_year,category,priority
P131D082,エドワード・ウェストン,100,1864,,芸術・文化,CRITICAL
P505312A,町田啓太,100,1878,,映画・演劇,CRITICAL
P53D8DF9,高柳健次郎,100,1880,,科学・技術,CRITICAL
PF1E1C45,アーティ・ショー,100,1910,,音楽,CRITICAL
P0DCD603,小林古径,100,1891,,芸術・文化,CRITICAL
P6B13313,ロバート・ルイス,100,1909,,スポーツ,CRITICAL
PAD2D8F9,ティナ・ターナー,100,1904,,音楽,CRITICAL
PE350A2B,宮本常一,100,1900,,芸術・文化,CRITICAL
P7BC97F4,森和俊,100,1897,,科学・技術,CRITICAL
P1A54106,スティーヴ・ペリー,100,1899,,音楽,CRITICAL
PA85E61E,コンスタブル,100,1777,,芸術・文化,CRITICAL
P3B4BAB9,柴田錬三郎,100,1884,,芸術・文化,CRITICAL
P45509DD,メンデルスゾーン,100,1809,,音楽,CRITICAL
P4A3EA93,豊島圓山,100,1924,,芸術・文化,CRITICAL
P9641FEA,西園寺公望,100,1854,,政治・社会,CRITICAL
P50537BD,ドミトリ・メンデレーエフ,100,1836,,科学・技術,CRITICAL
P31A8FF1,高田賢三,100,1889,,ビジネス,CRITICAL
P7C1A689,ロバート・スコット,100,1837,,探検家,CRITICAL
P0F160E0,唐沢寿明,100,1866,,映画・演劇,CRITICAL
PCDA711E,ピエール・アゴスティーニ,100,1920,,科学・技術,CRITICAL
P8078ECE,ダヴィッド・オイストラフ,100,1903,,音楽,CRITICAL
PAA11BD9,ペマ・ギャルポ,100,1874,,政治・社会,CRITICAL
PA4CA677,グレース・ホッパー,100,1908,,科学・技術,CRITICAL
PCB00494,小川洋子,100,1907,,文学,CRITICAL
P58518F1,田島節子,100,1904,,科学・技術,CRITICAL
P8867E72,ロジャー・バニスター,100,1894,,スポーツ,CRITICAL
P8B5DA87,鈴木善幸,100,1925,,政治・社会,CRITICAL
P234A619,橋本治,100,1868,,学術・研究,CRITICAL
P7BB175D,衣笠貞之助,100,1899,,映画・演劇,CRITICAL
P3A8679A,三波春夫,100,1923,,音楽,CRITICAL
P0C038C1,前田旺志郎,100,1881,,映画・演劇,CRITICAL
P0ACABC0,ラモス瑠偉,100,1920,,スポーツ,CRITICAL
P01D924B,ゲオルク・オーム,100,1789,,学術・研究,CRITICAL
PB1348D6,田口玄一,100,1925,,科学・技術,CRITICAL
P64D55AC,小林誠,100,1908,,学術・研究,CRITICAL
P2D76475,プルースト,100,1839,,芸術・文化,CRITICAL
P00A8693,福井謙一,100,1917,,科学・技術,CRITICAL
PA58D8D1,長谷川潔,100,1891,,科学・技術,CRITICAL
P5493CF2,今井正,100,1879,,芸術・文化,CRITICAL
PBCA6C0A,ジョージア・オキーフ,100,1890,,芸術・文化,CRITICAL
PD41887,マルコムX,100,1926,,政治・社会,CRITICAL
P6320E5B,リタ・ヘイワース,100,1898,,映画・演劇,CRITICAL
P3B70CC0,イヨ・ミン・ペイ,100,1923,,芸術・文化,CRITICAL
P63C44FD,レヒ・ワレサ,100,1910,,政治・社会,CRITICAL
P9702B7B,ジャン＝ピエール・ランパル,100,1925,,音楽,CRITICAL
P2C7A0E7,緒方拳,100,1921,,映画・演劇,CRITICAL
PC50E786,フローレンス・ナイチンゲール,100,1807,,科学・技術,CRITICAL
PC4D8623,田辺聖子,100,1923,,芸術・文化,CRITICAL
PA009BC4,トム・ハンクス,100,1925,,映画・演劇,CRITICAL
P28031EA,リヒャルト・シュトラウス,100,1868,,芸術・文化,CRITICAL
P3FAEE9C,ジェームズ・アール・ジョーンズ,100,1920,,映画・演劇,CRITICAL
PDDCE933,酒井忠次,100,1922,,歴史,CRITICAL
P19AC86B,マナティ,100,1861,,歴史上の動物,CRITICAL
PE81E084,J・R・R・トールキン,100,1892,,文学,CRITICAL
P6D1AB39,バーナード・エプスタイン,100,1920,,科学・技術,CRITICAL
PF4A52AA,白鳳,100,1881,,芸術・文化,CRITICAL
PA83A90B,ドナルド・バーセルミ,100,1925,,文学,CRITICAL
PBDC3D74,ヴェルナー・フォン・ブラウン,100,1912,,科学・技術,CRITICAL
P46A68C9,狩野正信,100,1924,,芸術・文化,CRITICAL
PB133A40,渡辺香津美,100,1925,,音楽,CRITICAL
PAA5BB03,尾崎一雄,100,1883,,文学,CRITICAL
PB69D9A5,ジョナサン・エドワーズ,100,1703,,スポーツ,CRITICAL
P91DE2B9,ケルヴィン卿,100,1825,,科学・技術,CRITICAL
PA7686AA,ジョン・ピアポント・モルガン,100,1843,,ビジネス,CRITICAL
PABAAC89,デューイ,100,1860,,学術・研究,CRITICAL
PC9ACCF1,深澤辰哉,100,1875,,エンターテイメント,CRITICAL
PE06A182,トウカイテイオー,100,1915,,競走馬,CRITICAL
PDCF3696,グラディス・ナイト,100,1883,,音楽,CRITICAL
PE2F071E,バディ・リッチ,100,1917,,音楽,CRITICAL
P0605FDD,鈴木誠也,100,1902,,スポーツ,CRITICAL
P1B0144C,ルイ・パスツール,100,1823,,科学・技術,CRITICAL
PC2CE11D,落合恵子,100,1900,,政治・社会,CRITICAL
P6C45C42,ジョン・スピーク,100,1821,,探検・冒険,CRITICAL
PA227BAA,竹山道雄,100,1925,,学術・研究,CRITICAL
PE0F6386,加賀美幸子,100,1907,,芸術・文化,CRITICAL
PF9D776D,竹内栖鳳,100,1859,,芸術・文化,CRITICAL
P8DE4364,カール・ロジャーズ,100,1904,,学術・研究,CRITICAL
P45428FA,ガスパール・モンジュ,100,1746,,学術・研究,CRITICAL
P7BED8D6,鈴木道雄,100,1905,,ビジネス,CRITICAL
P02B40D5,竹内啓,100,1924,,科学・技術,CRITICAL
PEFEF6D5,ジョージ・マロリー,100,1849,,登山家,CRITICAL
P7A1C910,橋本周司,100,1915,,科学・技術,CRITICAL
PF10767C,エイサ・キャンドラー,100,1851,,ビジネス,CRITICAL
P3578B13,佐々木雅英,100,1906,,科学・技術,CRITICAL
P1313787,吉岡弥生,100,1892,,科学・技術,CRITICAL
P919D355,田部井淳子,100,1898,,探検・冒険,CRITICAL
P09FE8EE,トルステン・フィンク,100,1921,,スポーツ,CRITICAL
P36A4804,つげ義春,100,1914,,芸術・文化,CRITICAL
PB3E403E,オクタヴィア・ヒル,100,1825,,政治・社会,CRITICAL
P4B6D799,J.D.サリンジャー,100,1919,,芸術・文化,CRITICAL
PE3BC8A7,佐野洋子,100,1914,,芸術・文化,CRITICAL
P7B8B40C,柳田國男,100,1875,,学術・研究,CRITICAL
PFBF0C13,アルベール・カミュ,100,1912,,文学,CRITICAL
P4613E36,歌川国芳,100,1797,,芸術・文化,CRITICAL
P308970B,バーナード・ショー,100,1844,,芸術・文化,CRITICAL
P3986A29,アニー・プルー,100,1912,,文学,CRITICAL
P7FECC1C,シンボリルドルフ,100,1880,,競走馬,CRITICAL
P7D26136,ポカホンタス,100,1914,,歴史,CRITICAL
P8A875EA,ジャン＝ポール・サルトル,100,1905,,学術・研究,CRITICAL
PAB47572,フォード,100,1899,,政治・社会,CRITICAL
P19E01E4,ベニト・ムッソリーニ,100,1862,,歴史,CRITICAL
P467ADC9,テネシー・ウィリアムズ,100,1911,,芸術・文化,CRITICAL
P363357B,泉鏡花,100,1853,,文学,CRITICAL
P404FFB7,森昌子,100,1893,,音楽,CRITICAL
P9CC4D67,関口忠雄,100,1915,,科学・技術,CRITICAL
PA05DE7A,キャサリン・ヘプバーン,100,1900,,映画・演劇,CRITICAL
P6CFADBA,エーリッヒ・フロム,100,1919,,学術・研究,CRITICAL
P99A94F9,藤原毅夫,100,1920,,科学・技術,CRITICAL
PB194D17,ハインリッヒ・ヘルツ,100,1870,,科学・技術,CRITICAL
PFA87726,塚本晋也,100,1886,,芸術・文化,CRITICAL
PCD10ADB,エルンスト・ハッケル,100,1821,,科学・技術,CRITICAL
P9A35FF1,津村記久子,100,1919,,文学,CRITICAL
P5F4BDA5,渡辺貞夫,100,1904,,音楽,CRITICAL
PDC9A92E,山本義隆,100,1899,,学術・研究,CRITICAL
PD8399AD,グリゴリー・ラスプーチン,100,1841,,歴史,CRITICAL
P9029964,アレッサンドロ・ボルタ,100,1717,,科学・技術,CRITICAL
P92D94A0,立原正秋,100,1921,,文学,CRITICAL
P4FD1792,高野長英,100,1784,,科学・技術,CRITICAL
P9635FF4,中島董一郎,100,1915,,科学・技術,CRITICAL
PC8D1CD3,織田作之助,100,1921,,文学,CRITICAL
PAD76002,エイミー・ポーラー,100,1918,,映画・演劇,CRITICAL
P0F9FC68,デューク・エリントン,100,1902,,音楽,CRITICAL
P90B0B63,ビルギット・ニルソン,100,1880,,音楽,CRITICAL
P09FDF0B,クリフォード・ブラウン,100,1875,,音楽,CRITICAL
P5835E4F,土井利忠,100,1920,,科学・技術,CRITICAL
PC28A8BC,有島武郎,100,1855,,文学,CRITICAL
PDBF66C6,北村薫,100,1924,,文学,CRITICAL
P66DF585,ブエナビスタ,100,1903,,競走馬,CRITICAL
PC7D4428,セオドア・カジンスキー,100,1924,,歴史,CRITICAL
P5CB0A9D,シェーマス・ヒーニー,100,1913,,文学,CRITICAL
P931157A,歌川国貞,100,1780,,芸術・文化,CRITICAL
PA87E849,ルイ16世,100,1745,,国王,CRITICAL
P9545ABB,ジョーン・サザーランド,100,1923,,音楽,CRITICAL
P2593CE3,上田秋成,100,1733,,芸術・文化,CRITICAL
P2F288D3,羽仁もと子,100,1884,,学術・研究,CRITICAL
P03BC8E7,菊池涼介,100,1925,,スポーツ,CRITICAL
P7CBFE95,スペシャルウィーク,100,1917,,競走馬,CRITICAL
P9E1E40F,マイケル・ファラデー,100,1792,,科学・技術,CRITICAL
P39C45D1,ジャニー喜多川,100,1918,,音楽,CRITICAL
P5F77568,イマヌエル・カント,100,1725,,学術・研究,CRITICAL
P46110E2,木村栄,100,1862,,学術・研究,CRITICAL
PD33B1E5,石橋蓮司,100,1923,,芸術・文化,CRITICAL
P6A3D740,ゲイリー・シニーズ,100,1884,,映画・演劇,CRITICAL
PD59495A,前田又兵衛,100,1915,,芸術・文化,CRITICAL
PFBADADA,ジョゼフ・フーリエ,100,1747,,科学・技術,CRITICAL
P0E26591,聖女ヌルハチ,100,1862,,歴史,CRITICAL
PE290C51,ポール・デズモンド,100,1925,,音楽,CRITICAL
PA6FBCCD,斎藤工,100,1899,,映画・演劇,CRITICAL
P1B6A38B,岸田國士,100,1864,,映画・演劇,CRITICAL
P625F526,中井貴一,100,1920,,映画・演劇,CRITICAL
PBF8FD73,アニー・スミス・ペック,100,1850,,探検・冒険,CRITICAL
P1128B8F,フランク・ウールワース,100,1852,,ビジネス,CRITICAL
P0F4CECA,シガー・ロス,100,1900,,音楽,CRITICAL
PF6A8D3E,ジャン・ジオノ,100,1872,,芸術・文化,CRITICAL
P257F75F,ハッブル,100,1893,,科学・技術,CRITICAL
PFEA3A28,イアン・アンダーソン,100,1904,,音楽,CRITICAL
PB4E4A57,ピーター・オトゥール,100,1886,,映画・演劇,CRITICAL
PBA4F120,加山又造,100,1893,,芸術・文化,CRITICAL
P47C92B8,グスタフ・キルヒホフ,100,1824,,科学・技術,CRITICAL
P09F13FF,石母田正,100,1905,,学術・研究,CRITICAL
P85BE897,葛西薫,100,1886,,芸術・文化,CRITICAL
P69366C9,常盤貴子,100,1905,,映画・演劇,CRITICAL
PB043874,サラ・ヴォーン,100,1924,,音楽,CRITICAL
P7725DD4,ジャンゴ・ラインハルト,100,1893,,音楽,CRITICAL
P131BF2D,ハリー・ケイン,100,1886,,スポーツ,CRITICAL
PDA1217D,オッペンハイマー,100,1903,,科学・技術,CRITICAL
P1FE85AF,久米是志,100,1920,,科学・技術,CRITICAL
PF32E605,フランツ・ボアズ,100,1859,,学術・研究,CRITICAL
PE197534,有馬朗人,100,1915,,学術・研究,CRITICAL
P339C643,樂吉左衞門,100,1909,,芸術・文化,CRITICAL
PA8878B4,一澤信三郎,100,1838,,芸術・文化,CRITICAL
P25678E9,オリヴァー・ヘヴィサイド,100,1829,,科学・技術,CRITICAL
P20DE821,メアリー・アニング,100,1757,,科学・技術,CRITICAL
P47D479E,田中一光,100,1922,,芸術・文化,CRITICAL
P46ADEDA,ウィンストン・チャーチル,100,1875,,歴史,CRITICAL
P2D60EB4,蜂須賀正勝,100,1864,,歴史,CRITICAL
P4ABF365,ジョルジュ・ルメートル,100,1885,,科学・技術,CRITICAL
PDEA3849,中村歌右衛門,100,1878,,芸術・文化,CRITICAL
PDD2D891,リック・ウェイクマン,100,1889,,音楽,CRITICAL
P38F7CE6,シューマン,100,1810,,音楽,CRITICAL
P7962B65,斎藤美奈子,100,1904,,映画・演劇,CRITICAL
PF8ACD27,藤井フミヤ,100,1921,,音楽,CRITICAL
P6B3A156,ジョン・カサヴェテス,100,1905,,映画・演劇,CRITICAL
PEE0EBF5,ジョイス,100,1903,,芸術・文化,CRITICAL
P617830F,古今亭志ん朝,100,1898,,芸術・文化,CRITICAL
P5F09115,後藤象二郎,100,1881,,歴史,CRITICAL
P18F0F2D,田中信夫,100,1906,,芸術・文化,CRITICAL
P854B6AD,ダグ・ハマーショルド,101,1891,,政治・社会,CRITICAL
P01D4B5B,高峰秀子,101,1925,,科学・技術,CRITICAL
PE88E31,フランツ・カフカ,101,1885,,文学,CRITICAL
P2359A0B,岡田啓介,101,1870,,政治・社会,CRITICAL
P365C794,藤原松三郎,101,1878,,学術・研究,CRITICAL
PC9ACCF1,深澤辰哉,101,1875,,エンターテイメント,CRITICAL
PDBF3846,ジャック・アタリ,101,1911,,政治・社会,CRITICAL
P25A201B,小早川隆元,101,1922,,歴史,CRITICAL
P86352B2,竹鶴政孝,101,1894,,ビジネス,CRITICAL
PC1A1A3D,ベルナール・ビュフェ,101,1920,,芸術・文化,CRITICAL
P363357B,泉鏡花,101,1853,,文学,CRITICAL
P56F4CD8,仁科芳雄,101,1890,,物理学者,CRITICAL
P01D924B,ゲオルク・オーム,101,1789,,学術・研究,CRITICAL
P51CE875,エイダ・ラヴレース,101,1815,,科学・技術,CRITICAL
PCE39FE1,ウラジーミル・ナボコフ,101,1873,,文学,CRITICAL
P83252A8,松永久秀,101,1924,,歴史,CRITICAL
P3650EC6,オスカー・ピーターソン,101,1920,,音楽,CRITICAL
PC32C13E,カーリー・サイモン,101,1908,,音楽,CRITICAL
PE81E084,J・R・R・トールキン,101,1892,,文学,CRITICAL
P8961B79,ヴァネヴァー・ブッシュ,101,1890,,学術・研究,CRITICAL
P647FCBB,ジャン・ヴィゴ,101,1894,,芸術・文化,CRITICAL
P648948F,加藤高明,101,1860,,政治・社会,CRITICAL
P760A131,ロラン・バルト,101,1899,,文学,CRITICAL
P257E099,松たか子,101,1910,,映画・演劇,CRITICAL
P3A0B6C7,山田安民,101,1856,,ビジネス,CRITICAL
PAC270F5,ズービン・メータ,101,1910,,音楽,CRITICAL
PB367D19,フェルナンド・ボテロ,101,1923,,芸術・文化,CRITICAL
PABEB253,イサク・ディネーセン,101,1880,,文学,CRITICAL
PACD7B74,広中平祐,101,1911,,学術・研究,CRITICAL
PA0F1BE5,ジャック・キルビー,101,1906,,科学・技術,CRITICAL
P1313787,吉岡弥生,101,1892,,科学・技術,CRITICAL
P0C038C1,前田旺志郎,101,1881,,映画・演劇,CRITICAL
PC84DAF6,ジョン・スタインベック,101,1888,,文学,CRITICAL
PF32E605,フランツ・ボアズ,101,1859,,学術・研究,CRITICAL
PAD83A47,中江兆民,101,1806,,歴史,CRITICAL
PF03D3CE,植木枝盛,101,1805,,歴史,CRITICAL
PAB47572,フォード,101,1899,,政治・社会,CRITICAL
PCB00494,小川洋子,101,1907,,文学,CRITICAL
PDCF3696,グラディス・ナイト,101,1883,,音楽,CRITICAL
P89EDE56,赤瀬川原平,101,1904,,文学,CRITICAL
P0ACABC0,ラモス瑠偉,101,1920,,スポーツ,CRITICAL
PA1655ED,キャロル・グライダー,101,1905,,学術・研究,CRITICAL
P4936B64,稲垣足穂,101,1915,,文学,CRITICAL
P00A8693,福井謙一,101,1917,,科学・技術,CRITICAL
PCD4254E,狩野芳崖,101,1828,,芸術・文化,CRITICAL
P0F160E0,唐沢寿明,101,1866,,映画・演劇,CRITICAL
PBE935C1,ジョン・ウェズリー・パウエル,101,1834,,探検・冒険,CRITICAL
PC6610E0,鶴田浩二,101,1925,,俳優・女優,CRITICAL
P482796D,エドワード・タイラー,101,1825,,学術・研究,CRITICAL
PA6855FE,岩崎弥之助,101,1851,,ビジネス,CRITICAL
PE3DD790,大竹省二,101,1924,,芸術・文化,CRITICAL
P5015667,ザック・デ・ラ・ロチャ,101,1878,,音楽,CRITICAL
P50A6582,ビング・クロスビー,101,1895,,音楽,CRITICAL
P8C2BDAC,松下幸之助,101,1895,,ビジネス,CRITICAL
PF6A8D3E,ジャン・ジオノ,101,1872,,芸術・文化,CRITICAL
P9232B6E,マーガレット・ミード,101,1902,,学術・研究,CRITICAL
P52690D0,大杉栄,101,1885,,政治・社会,CRITICAL
PB252E51,頼山陽,101,1767,,政治・社会,CRITICAL
PDE1790F,柏原正樹,101,1903,,学術・研究,CRITICAL
P8241F94,寺山修司,101,1888,,映画・演劇,CRITICAL
PBB9C4C1,津田梅子,101,1865,,歴史,CRITICAL
P0DCD603,小林古径,101,1891,,芸術・文化,CRITICAL
P39AE4DB,ピョートル・チャイコフスキー,101,1840,,音楽,CRITICAL
P7BB175D,衣笠貞之助,101,1899,,映画・演劇,CRITICAL
PA22C0CC,オルフェーヴル,101,1914,,競走馬,CRITICAL
P5527DE9,尾上松也,101,1864,,芸術・文化,CRITICAL
P4A8A813,中村紘子,101,1921,,音楽,CRITICAL
PF550A13,白洲次郎,101,1902,,歴史,CRITICAL
P625F526,中井貴一,101,1920,,映画・演劇,CRITICAL
P4B4B8C6,ジョン・ダリー,101,1882,,スポーツ,CRITICAL
PBA8D55D,井上円了,101,1838,,学術・研究,CRITICAL
P340315A,スティーヴィー・レイ・ヴォーン,101,1901,,音楽,CRITICAL
PE266D21,中山素平,101,1899,,ビジネス,CRITICAL
P1ACF5AC,西周,101,1829,,学術・研究,CRITICAL
P7FECC1C,シンボリルドルフ,101,1880,,競走馬,CRITICAL
P5580115,ヨハネス・ファン・デル・ワールス,101,1857,,科学・技術,CRITICAL
P188D902,渡哲也,101,1924,,映画・演劇,CRITICAL
P5062DA1,辻村みよ子,101,1915,,科学・技術,CRITICAL
P200F0F8,ヘルマン・オーベルト,101,1896,,科学・技術,CRITICAL
P319248D,レスター・ヤング,101,1872,,音楽,CRITICAL
PC38E508,川崎正蔵,101,1836,,ビジネス,CRITICAL
P74C6E25,クルップ,101,1814,,科学・技術,CRITICAL
P3AC312D,華岡青洲,101,1760,,科学・技術,CRITICAL
PD9ABDD0,ジェリー・マリガン,101,1878,,音楽,CRITICAL
P7D26136,ポカホンタス,101,1914,,歴史,CRITICAL
PB51A638,やくざ映画,101,1923,,音楽,CRITICAL
PBC053EC,金原ひとみ,101,1921,,文学,CRITICAL
P7728C56,家永三郎,101,1915,,学術・研究,CRITICAL
PAA5BB03,尾崎一雄,101,1883,,文学,CRITICAL
P87F2362,山極勝三郎,101,1880,,学術・研究,CRITICAL
P9545ABB,ジョーン・サザーランド,101,1923,,音楽,CRITICAL
P2A0F168,本多正信,101,1923,,歴史,CRITICAL
PACF45BC,トーマス・クーン,101,1923,,学術・研究,CRITICAL
PC743817,島田雅彦,101,1923,,文学,CRITICAL
P8EBADCE,堀江謙一,101,1895,,探検・冒険,CRITICAL
P336F914,長谷川修司,101,1904,,科学・技術,CRITICAL
P716A9BA,梶井基次郎,101,1864,,文学,CRITICAL
P42AFE6F,ジャン・ピアジェ,101,1897,,学術・研究,CRITICAL
P02B40D5,竹内啓,101,1924,,科学・技術,CRITICAL
PF1E1C45,アーティ・ショー,101,1910,,音楽,CRITICAL
P6029CA5,リーマン,101,1827,,学術・研究,CRITICAL
P340E333,スティーヴ・ヴァイ,101,1904,,音楽,CRITICAL
P90B0B63,ビルギット・ニルソン,101,1880,,音楽,CRITICAL
P09FE8EE,トルステン・フィンク,101,1921,,スポーツ,CRITICAL
P9E7CDCF,心の旅,101,1923,,音楽,CRITICAL
PA910939,岩倉具視,101,1797,,歴史,CRITICAL
PECD03AB,太宰治,101,1906,,文学,CRITICAL
P2F5040A,伊藤清,101,1885,,学術・研究,CRITICAL
P58533F9,グレン・ミラー,101,1895,,音楽,CRITICAL
P9FEF80D,マックス・ローチ,101,1910,,音楽,CRITICAL
P7BED8D6,鈴木道雄,101,1905,,ビジネス,CRITICAL
P60AF382,藤井厳喜,101,1912,,科学・技術,CRITICAL
P0605FDD,鈴木誠也,101,1902,,スポーツ,CRITICAL
P5801BC8,ドガ,101,1837,,芸術・文化,CRITICAL
P81AD59C,宮沢賢治,101,1873,,芸術・文化,CRITICAL
P7BAAF6E,ガートルード・スタイン,101,1864,,芸術・文化,CRITICAL
P6E050E2,岡田惠和,101,1923,,映画・演劇,CRITICAL
P69F3D9C,勝海舟,101,1823,,芸術・文化,CRITICAL
P61266E1,ベティ・デイヴィス,101,1905,,映画・演劇,CRITICAL
P3E52A1B,カール・ベンツ,101,1844,,科学・技術,CRITICAL
P19B2626,里見弴,101,1907,,文学,CRITICAL
P92B2059,ズールー王シャカ,101,1798,,歴史,CRITICAL
P131D082,エドワード・ウェストン,101,1864,,芸術・文化,CRITICAL
P7CE8E3D,池波正太郎,101,1902,,芸術・文化,CRITICAL
P93246E9,松浦武四郎,101,1825,,探検・冒険,CRITICAL
P62F93CE,シモン・ボリバル,101,1749,,歴史,CRITICAL
P11D9096,アリソン・フェリックス,101,1880,,スポーツ,CRITICAL
PD04F1CD,セルゲイ・コロリョフ,101,1912,,科学・技術,CRITICAL
PA1C9A4A,ジョン・チーヴァー,101,1900,,文学,CRITICAL
P7BC97F4,森和俊,101,1897,,科学・技術,CRITICAL
PA0147F0,井上靖,101,1912,,文学,CRITICAL
P6D1AB39,バーナード・エプスタイン,101,1920,,科学・技術,CRITICAL
P99758F9,チャーリー・クリスチャン,101,1862,,音楽,CRITICAL
P8E76833,岡本太郎,101,1909,,芸術・文化,CRITICAL
P8253169,田原桂一,101,1863,,芸術・文化,CRITICAL
P7725DD4,ジャンゴ・ラインハルト,101,1893,,音楽,CRITICAL
P41351A3,テイエムオペラオー,101,1914,,競走馬,CRITICAL
PA916E60,フィリップ・K・ディック,101,1910,,文学,CRITICAL
P919D355,田部井淳子,101,1898,,探検・冒険,CRITICAL
P3777144,三代目桂米朝,101,1922,,芸術・文化,CRITICAL
PA328E64,荻原浩,101,1882,,文学,CRITICAL
PB2176C4,ボンちゃん,101,1920,,スポーツ,CRITICAL
PA6E74B5,武田長兵衛,101,1843,,ビジネス,CRITICAL
P93F859B,リー・リトナー,101,1884,,音楽,CRITICAL
PCD10ADB,エルンスト・ハッケル,101,1821,,科学・技術,CRITICAL
P455A1CE,ジョージ・オーウェル,101,1890,,文学,CRITICAL
P0F9FC68,デューク・エリントン,101,1902,,音楽,CRITICAL
P5062675,二宮忠八,101,1887,,科学・技術,CRITICAL
P09FDF0B,クリフォード・ブラウン,101,1875,,音楽,CRITICAL
PABB0A72,ディートリヒ・フィッシャー＝ディースカウ,101,1925,,音楽,CRITICAL
P1B0274C,柴田亜衣,101,1880,,スポーツ,CRITICAL
P2CF956B,ガブリエル・シャネル,101,1920,,芸術・文化,CRITICAL
P2D76475,プルースト,101,1839,,芸術・文化,CRITICAL
P7E428C6,田中正造,101,1841,,政治・社会,CRITICAL
P7BCA720,キャロル・リード,101,1881,,映画・演劇,CRITICAL
P257FC0F,田中泯,101,1886,,映画・演劇,CRITICAL
P2B83981,野又穫,101,1922,,芸術・文化,CRITICAL
P1BD295E,イーヴリン・ウォー,101,1907,,文学,CRITICAL
P886B8D6,ジョン・ホプフィールド,101,1904,,科学・技術,CRITICAL
P2ED3837,小西康陽,101,1925,,エンターテイメント,CRITICAL
P03BC8E7,菊池涼介,101,1925,,スポーツ,CRITICAL
P4562970,エルンスト・ルスカ,101,1883,,科学・技術,CRITICAL
P9DCFAF5,マン・レイ,101,1870,,芸術・文化,CRITICAL
PDF73A6E,田中一村,101,1901,,芸術・文化,CRITICAL
P66DD96C,アーロン・コープランド,101,1900,,音楽,CRITICAL
PFBF0C13,アルベール・カミュ,101,1912,,文学,CRITICAL
P45B1809,南方熊楠,101,1868,,学術・研究,CRITICAL
P9782D6B,アレン・ギンズバーグ,101,1917,,文学,CRITICAL
P0E26591,聖女ヌルハチ,101,1862,,歴史,CRITICAL
PF8ACD27,藤井フミヤ,101,1921,,音楽,CRITICAL
P3FBF46E,黒川温,101,1923,,科学・技術,CRITICAL
P352CDAD,米沢富美子,101,1922,,科学・技術,CRITICAL
PB32DFA5,小村寿太郎,101,1889,,歴史,CRITICAL
P1128B8F,フランク・ウールワース,101,1852,,ビジネス,CRITICAL
P0F4CECA,シガー・ロス,101,1900,,音楽,CRITICAL
P63C44FD,レヒ・ワレサ,101,1910,,政治・社会,CRITICAL
P9029964,アレッサンドロ・ボルタ,101,1717,,科学・技術,CRITICAL
P6464BDE,ジョン・メンデル・ケインズ,101,1891,,学術・研究,CRITICAL
PB108884,ジョゼフ・ニーダム,101,1871,,科学・技術,CRITICAL
P5AC768C,マーサ・スチュワート,101,1745,,ビジネス,CRITICAL
PB4E4A57,ピーター・オトゥール,101,1886,,映画・演劇,CRITICAL
P09F13FF,石母田正,101,1905,,学術・研究,CRITICAL
P84A1695,カール・ポパー,101,1910,,学術・研究,CRITICAL
P69366C9,常盤貴子,101,1905,,映画・演劇,CRITICAL
PC1BAB1C,アルフレッド・ウォーレス,101,1823,,探検・冒険,CRITICAL
PE350A2B,宮本常一,101,1900,,芸術・文化,CRITICAL
P131BF2D,ハリー・ケイン,101,1886,,スポーツ,CRITICAL
P4B5B9D3,十朱幸代,101,1908,,芸術・文化,CRITICAL
PF10767C,エイサ・キャンドラー,101,1851,,ビジネス,CRITICAL
P6663CD5,ジェーン・オースティン,101,1760,,文学,CRITICAL
P2803674,バックミンスター・フラー,101,1892,,科学・技術,CRITICAL
P20EEC3C,岩崎弥次郎,101,1838,,ビジネス,CRITICAL
P46A68C9,狩野正信,101,1924,,芸術・文化,CRITICAL
P2A228C3,俵屋宗達,101,1914,,芸術・文化,CRITICAL
P7310829,ゲーテ,101,1750,,芸術・文化,CRITICAL
P594A4FE,樋口一葉,101,1854,,芸術・文化,CRITICAL
P72A8AED,小野武彦,101,1885,,映画・演劇,CRITICAL
P7C8FA30,ジェーン・マーセット,101,1915,,科学・技術,CRITICAL
PFEA3A28,イアン・アンダーソン,101,1904,,音楽,CRITICAL
P7FB13C4,トーマス・ハリス,101,1909,,芸術・文化,CRITICAL
P79FEDAB,吉田松陰,101,1779,,歴史,CRITICAL
P9E1E40F,マイケル・ファラデー,101,1792,,科学・技術,CRITICAL
PA2B312E,河口慧海,101,1866,,探検・冒険,CRITICAL
PE1373BC,ヴィットリオ・デ・シーカ,101,1895,,芸術・文化,CRITICAL
PF4A52AA,白鳳,101,1881,,芸術・文化,CRITICAL
P1929F0F,速水御舟,101,1882,,芸術・文化,CRITICAL
P5F77568,イマヌエル・カント,101,1725,,学術・研究,CRITICAL
PEA87787,佐藤愛子,101,1923,,文学,CRITICAL
PA177D37,ベン・ウェブスター,101,1909,,音楽,CRITICAL
PA009BC4,トム・ハンクス,101,1925,,映画・演劇,CRITICAL
P6A03A69,ウンベルト・エーコ,101,1922,,文学,CRITICAL
PB1E52CA,テオドール・ルーズベルト,101,1838,,歴史,CRITICAL
P10DABF6,ザック・スナイダー,101,1879,,映画・演劇,CRITICAL
PF211EC1,チャールズ・ディケンズ,101,1812,,文学,CRITICAL
P5BF5BA4,ダイアン・キートン,101,1921,,映画・演劇,CRITICAL
PE5D72BC,山光三郎,101,1914,,芸術・文化,CRITICAL
P131B982,スキナー,101,1915,,学術・研究,CRITICAL
